indicator_data_id,indicator_id,name,Measure,geo_type_name,geo_entity_id,geo_entity_name,year_description,data_valuemessage
131698,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,Borough,5,Staten Island,Annual Average 2009-2010,0.9
131693,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,Citywide,1,New York City,Annual Average 2009-2010,1.2
131651,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,101,Kingsbridge - Riverdale,Annual Average 2009-2010,1.1
131652,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,102,Northeast Bronx,Annual Average 2009-2010,1.1
131653,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,103,Fordham - Bronx Pk,Annual Average 2009-2010,1.3
131654,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,104,Pelham - Throgs Neck,Annual Average 2009-2010,1.2
131655,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,105,Crotona -Tremont,Annual Average 2009-2010,1.5
131656,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,106,High Bridge - Morrisania,Annual Average 2009-2010,1.5
131657,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,107,Hunts Point - Mott Haven,Annual Average 2009-2010,1.4
131658,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,201,Greenpoint,Annual Average 2009-2010,1.4
131659,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,202,Downtown - Heights - Slope,Annual Average 2009-2010,1.3
131660,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2009-2010,1.1
131661,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,204,East New York,Annual Average 2009-2010,1.1
131662,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,205,Sunset Park,Annual Average 2009-2010,1.2
131663,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,206,Borough Park,Annual Average 2009-2010,1
131664,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,207,East Flatbush - Flatbush,Annual Average 2009-2010,1
131665,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,208,Canarsie - Flatlands,Annual Average 2009-2010,0.9
131666,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2009-2010,1
131667,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2009-2010,0.9
131668,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,211,Williamsburg - Bushwick,Annual Average 2009-2010,1.2
131669,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,301,Washington Heights,Annual Average 2009-2010,1.4
131670,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2009-2010,1.3
131671,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,303,East Harlem,Annual Average 2009-2010,1.4
131672,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,304,Upper West Side,Annual Average 2009-2010,1.3
131673,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,305,Upper East Side,Annual Average 2009-2010,1.5
131674,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,306,Chelsea - Clinton,Annual Average 2009-2010,1.8
131675,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2009-2010,1.8
131676,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,308,Greenwich Village - SoHo,Annual Average 2009-2010,1.8
131677,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,309,Union Square - Lower East Side,Annual Average 2009-2010,1.6
131678,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,310,Lower Manhattan,Annual Average 2009-2010,1.5
131679,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,401,Long Island City - Astoria,Annual Average 2009-2010,1.3
131680,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,402,West Queens,Annual Average 2009-2010,1.3
131681,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,403,Flushing - Clearview,Annual Average 2009-2010,1
131682,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,404,Bayside - Little Neck,Annual Average 2009-2010,1
131683,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,405,Ridgewood - Forest Hills,Annual Average 2009-2010,1
131684,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,406,Fresh Meadows,Annual Average 2009-2010,1
131685,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,407,Southwest Queens,Annual Average 2009-2010,1
131686,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,408,Jamaica,Annual Average 2009-2010,1
131687,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,409,Southeast Queens,Annual Average 2009-2010,0.9
131688,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,410,Rockaways,Annual Average 2009-2010,0.7
131689,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,501,Port Richmond,Annual Average 2009-2010,0.9
131690,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,502,Stapleton - St. George,Annual Average 2009-2010,0.9
131691,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,503,Willowbrook,Annual Average 2009-2010,0.9
131692,663,Neighborhood Air Quality Concentrations- Elemental Carbon (EC),Average Concentration,UHF42,504,South Beach - Tottenville,Annual Average 2009-2010,0.8
131646,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Borough,1,Bronx,Annual Average 2009-2010,10.8
131647,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Borough,2,Brooklyn,Annual Average 2009-2010,10.3
131648,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Borough,3,Manhattan,Annual Average 2009-2010,12.4
131649,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Borough,4,Queens,Annual Average 2009-2010,9.7
131650,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Borough,5,Staten Island,Annual Average 2009-2010,9.2
131645,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,Citywide,1,New York City,Annual Average 2009-2010,10.6
131603,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,101,Kingsbridge - Riverdale,Annual Average 2009-2010,10.1
131604,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,102,Northeast Bronx,Annual Average 2009-2010,9.7
131605,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,103,Fordham - Bronx Pk,Annual Average 2009-2010,11
131606,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,104,Pelham - Throgs Neck,Annual Average 2009-2010,10.2
131607,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,105,Crotona -Tremont,Annual Average 2009-2010,12.1
131608,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,106,High Bridge - Morrisania,Annual Average 2009-2010,11.7
131609,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,107,Hunts Point - Mott Haven,Annual Average 2009-2010,10.9
131610,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,201,Greenpoint,Annual Average 2009-2010,11.4
131611,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,202,Downtown - Heights - Slope,Annual Average 2009-2010,10.8
131612,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2009-2010,10.7
131613,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,204,East New York,Annual Average 2009-2010,10.1
131614,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,205,Sunset Park,Annual Average 2009-2010,10.5
131615,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,206,Borough Park,Annual Average 2009-2010,10.2
131616,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,207,East Flatbush - Flatbush,Annual Average 2009-2010,10.4
131617,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,208,Canarsie - Flatlands,Annual Average 2009-2010,9.4
131618,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2009-2010,9.7
131619,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2009-2010,9.5
131620,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,211,Williamsburg - Bushwick,Annual Average 2009-2010,11.1
131621,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,301,Washington Heights,Annual Average 2009-2010,11.7
131622,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2009-2010,10.8
131623,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,303,East Harlem,Annual Average 2009-2010,10.6
131624,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,304,Upper West Side,Annual Average 2009-2010,11.8
131625,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,305,Upper East Side,Annual Average 2009-2010,12.7
131626,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,306,Chelsea - Clinton,Annual Average 2009-2010,14
131627,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2009-2010,14.9
131628,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,308,Greenwich Village - SoHo,Annual Average 2009-2010,12.6
131629,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,309,Union Square - Lower East Side,Annual Average 2009-2010,12.4
131630,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,310,Lower Manhattan,Annual Average 2009-2010,12.3
131631,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,401,Long Island City - Astoria,Annual Average 2009-2010,10.9
131632,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,402,West Queens,Annual Average 2009-2010,10.6
131633,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,403,Flushing - Clearview,Annual Average 2009-2010,9.6
131634,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,404,Bayside - Little Neck,Annual Average 2009-2010,9.3
131635,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,405,Ridgewood - Forest Hills,Annual Average 2009-2010,9.9
131636,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,406,Fresh Meadows,Annual Average 2009-2010,9.5
131637,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,407,Southwest Queens,Annual Average 2009-2010,9.5
131638,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,408,Jamaica,Annual Average 2009-2010,9.7
131639,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,409,Southeast Queens,Annual Average 2009-2010,9.2
131640,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,410,Rockaways,Annual Average 2009-2010,8.9
131641,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,501,Port Richmond,Annual Average 2009-2010,9.3
131642,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,502,Stapleton - St. George,Annual Average 2009-2010,9.2
131643,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,503,Willowbrook,Annual Average 2009-2010,9.1
131644,662,Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5),Average Concentration,UHF42,504,South Beach - Tottenville,Annual Average 2009-2010,9
131742,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Borough,1,Bronx,Annual Average 2009-2010,24.3
131743,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Borough,2,Brooklyn,Annual Average 2009-2010,24.7
131744,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Borough,3,Manhattan,Annual Average 2009-2010,40.3
131745,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Borough,4,Queens,Annual Average 2009-2010,23.2
131746,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Borough,5,Staten Island,Annual Average 2009-2010,15.2
131741,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,Citywide,1,New York City,Annual Average 2009-2010,27.1
131699,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,UHF42,101,Kingsbridge - Riverdale,Annual Average 2009-2010,18.5
131700,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,UHF42,102,Northeast Bronx,Annual Average 2009-2010,19.1
131701,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,UHF42,103,Fordham - Bronx Pk,Annual Average 2009-2010,24.1
131702,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,UHF42,104,Pelham - Throgs Neck,Annual Average 2009-2010,23
131703,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,UHF42,105,Crotona -Tremont,Annual Average 2009-2010,29.8
131704,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,UHF42,106,High Bridge - Morrisania,Annual Average 2009-2010,28.7
131705,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,UHF42,107,Hunts Point - Mott Haven,Annual Average 2009-2010,26.7
131706,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,UHF42,201,Greenpoint,Annual Average 2009-2010,29.6
131707,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,UHF42,202,Downtown - Heights - Slope,Annual Average 2009-2010,28.1
131708,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2009-2010,29.8
131709,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,UHF42,204,East New York,Annual Average 2009-2010,24.5
131710,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,UHF42,205,Sunset Park,Annual Average 2009-2010,24.2
131711,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,UHF42,206,Borough Park,Annual Average 2009-2010,23.7
131712,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,UHF42,207,East Flatbush - Flatbush,Annual Average 2009-2010,26.5
131713,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,UHF42,208,Canarsie - Flatlands,Annual Average 2009-2010,18.4
131714,664,Neighborhood Air Quality Concentrations- Nitric Oxide (NO),Average Concentration,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2009-2010,20.6
